parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,season,team
alpha[14],0.27814073769275555,0.10430655540113762,3.3846552298313166,-7.7741355956050064,-1.4753363589673791,0.9411809382410184,2.5975499694496658,5.362349022320574,1052.9449512727892,0.9998157514486897,2014,WAS
alpha[15],3.670115522559481,0.06975245234963354,2.992762197641278,-1.4017553584368734,1.827983114237986,3.2101835908348755,5.171826400423448,10.662886806830189,1840.8799045105497,1.0012376453095355,2014,BAL
alpha[16],2.984828053263519,0.04490486850205929,2.7697578572971016,-2.296624889912241,1.4232007272703648,2.8171802300950146,4.4255798902087236,8.888114548102127,3804.4926394697072,1.0002988042259802,2014,BUF
alpha[17],1.5605110398684383,0.05664732180938584,2.9588588277443675,-5.237532345476277,0.10819371572404685,1.8455178335825941,3.290278696110383,7.1951127611320995,2728.284938484546,0.9997646027299375,2014,CAR
alpha[18],1.8963882797749796,0.040382340776767764,2.792856319647533,-4.4846426535942046,0.4904044249366566,2.044004632449565,3.476299150714719,7.3304140840188685,4783.152291630042,1.0000471048694402,2014,CIN
alpha[19],1.5818149270873398,0.04885033806580017,2.7736078903029218,-4.7443756221849185,0.15068024933541646,1.8738658471151823,3.2051505965007197,6.728904061161528,3223.702686042532,0.9992410657069986,2014,DAL
alpha[20],3.7659824078352204,0.06311684429918521,2.927770740043393,-1.2409242240972043,1.930137898214947,3.31609215869664,5.381217277423368,10.478625953528447,2151.7092077580733,0.9999913752188746,2014,DET
alpha[21],3.3982346814301185,0.054431538357940325,2.8351919711769096,-1.7979426009760442,1.716304722520988,3.0539537098089395,4.931030309058658,9.897406891574963,2713.08701892594,0.9994585176016193,2014,KC
alpha[22],2.4887078411120505,0.04046914709392257,2.788012046781907,-3.3005544061227376,1.0140063280161584,2.452467175808119,4.017641373758894,8.618836957665117,4746.147039702215,0.9995384948531073,2014,MIA
alpha[23],2.0626042733555696,0.04241022020767801,2.761447789322821,-3.760584593013117,0.5840017317131352,2.182237923304017,3.55071605148254,7.588543412696634,4239.675504756471,0.9993022080192069,2014,MIN
alpha[24],4.499314291817394,0.09903254191621551,3.287847092369854,-0.4550689608829138,2.263989561476585,3.859901089236831,6.267874816384479,12.243750475961859,1102.2176734105683,0.9996178679317748,2014,NE
alpha[25],1.8314115264103368,0.05114806885265802,2.8455738920602975,-4.364157509601357,0.30963444554742686,2.017694004054625,3.4330711818195336,7.540198950311063,3095.1468061026667,1.0001891159614023,2014,NYG
alpha[26],1.6515572101398286,0.05065399429564886,2.904835416998467,-5.091509906929964,0.19914487231682904,1.9299201376268478,3.35716308029617,6.975219631432957,3288.634949151382,1.000064633712818,2014,SF
alpha[27],2.554593424887304,0.041206875753588265,2.769919956739198,-3.542893469495455,1.1901880748394547,2.53494084932959,3.943052334589266,8.467057046686543,4518.508069636571,0.99986177939394,2014,ARI
alpha[28],2.469237836454144,0.04386419706126336,2.7189737527284046,-3.212012211860552,0.9857846106962561,2.505098638607217,3.921076978136053,8.349778805038449,3842.2857708851316,1.0007596899968016,2014,LA
alpha[29],3.2161561495729467,0.04624265076612001,2.8498522744365693,-2.07540226139002,1.568013660040791,2.922521563080597,4.6841434417604315,9.743269262757538,3798.0375527146184,0.9991969090630861,2014,LAC
alpha[30],1.803883250150013,0.05412978035622577,2.831814543779645,-4.644176358506714,0.350854001048139,2.0582198282473394,3.4511383167756757,7.08488813702229,2736.8883825088033,1.0005381808785325,2014,LV
alpha[31],3.441633678176592,0.05174883465566105,2.800377880945798,-1.6840269224319897,1.7743113268512856,3.100548488557407,4.888966876226268,10.008346336009456,2928.411669644609,1.000122438817065,2014,PIT
alpha[32],2.4124322263465556,0.041336209162277544,2.781118951351627,-3.4199736763463138,0.9086238065632508,2.371062297104471,3.899807920385352,8.342637878911109,4526.659595509066,0.9999573741259162,2014,HOU
alpha_mean,2.44590647910357,0.01887597717907751,1.0586908680386593,0.378582187639749,1.7414419991370806,2.468556504815645,3.1403395960520686,4.594542213971121,3145.715532631689,0.999711154332914,2014,ALL
alpha_sigma,2.80720803600619,0.07714278817070695,1.7181935741776673,0.1324105992800524,1.4328864446657028,2.698015994486761,3.981699696453762,6.3752613457477985,496.08205566051595,1.0007433879903553,2014,ALL
alpha[1],2.0048419062829685,0.03223265467959924,1.9972612253516049,-1.667186519854683,0.8208944059071273,1.8338693449395875,2.977176485142255,6.452141479751038,3839.52580308472,0.999995264582772,2015,ATL
alpha[2],0.7223691284840833,0.04874310139960565,2.1090270128308974,-4.350329366853512,-0.19126699923742793,1.061289137274649,2.00470085355817,4.2408427313624495,1872.138467822062,0.9999664083722773,2015,CHI
alpha[3],1.3556659821514456,0.030629436806486558,1.9493943482455651,-3.1570219010554594,0.4349604142123882,1.4466480996862443,2.4115874185080166,5.204328170231517,4050.6188786589373,0.9994214318567252,2015,CLE
alpha[4],1.6143744873875923,0.03246881595481813,1.927957884229456,-2.281590969071626,0.5930899138433814,1.5782463804770028,2.639845536384134,5.760617632820383,3525.836605730268,0.9994423409086146,2015,DEN
alpha[5],1.9431296422582083,0.0352177806871221,1.9753258146281687,-1.7765900012190432,0.831535288785993,1.767977517868263,2.8881133207576166,6.5979377663968535,3145.962267907723,1.000112652463767,2015,GB
alpha[6],1.6384644294755863,0.03128693820249313,1.9106454119569443,-2.294864695255259,0.6530657421425229,1.6146824733148057,2.625536557537112,5.686061914602619,3729.357891298769,0.9992597734455242,2015,IND
alpha[7],2.125107436892562,0.03752744561952754,2.0792298887603957,-1.7307679554797133,0.9449308284159248,1.891899808097226,3.0647807866212564,7.082648514556561,3069.77829009305,1.0014382863155333,2015,JAX
alpha[8],1.6964860964557869,0.03391827980874224,1.9634455511426177,-2.3660623620786736,0.7000152925423071,1.6703205845334503,2.6666336862764255,5.821466721364329,3350.966508948531,0.999797457671999,2015,NO
alpha[9],2.2076781849477247,0.04083077268815599,2.1347605191984065,-1.6039967408212974,1.0016433760925192,1.9439246219609,3.1526108834685567,7.333628799825412,2733.5254847445276,0.9999556262401604,2015,NYJ
alpha[10],0.8498443870281136,0.04069398705021873,2.095823360753844,-4.198259142666156,-0.15896839130947688,1.1320608656401896,2.09567164885786,4.514183957833829,2652.460154368774,0.999991946281382,2015,PHI
alpha[11],1.289980388408768,0.03150079657189923,1.959589917440653,-3.167885597955059,0.3766481623846974,1.3952261895841944,2.3507565115660323,5.180610667839076,3869.7893075920615,0.9994960809365124,2015,SEA
alpha[12],0.5314575931291212,0.0583861254026205,2.24897314709914,-5.013095011311654,-0.5388073409025977,0.9426345479290956,1.939073746949553,3.9425648428518203,1483.7106992805454,1.0015755014380874,2015,TB
alpha[13],0.5135976928708148,0.052306758922983886,2.272033464958039,-5.18135370238512,-0.49385277207210554,0.9305837277292531,1.9695167389941313,4.0644933818128886,1886.7476869025502,1.0006358705343836,2015,TEN
alpha[14],2.1640209453122647,0.0410714331314013,2.031476047654268,-1.395000468653842,0.9671131047874834,1.9271609141947272,3.080211046942478,6.934493599275266,2446.4914241188026,1.0020105712846004,2015,WAS
alpha[15],0.8834068891711608,0.042354346341864954,2.1361114239682157,-4.199875417582338,-0.0748761601794275,1.174225475282428,2.1475266864070006,4.634061902067801,2543.6176978314647,1.0013735879861376,2015,BAL
alpha[16],1.5666691203822751,0.03224219937157853,1.9505344860944225,-2.624974654178279,0.5799248335967908,1.5820418442773452,2.573894871049544,5.593130192575237,3659.805016518314,1.0003472671585407,2015,BUF
alpha[17],2.614372930752601,0.056139076351124445,2.2540903198234044,-0.9625538074051732,1.1974786693691997,2.1730114299882217,3.571910722032823,8.328756757820896,1612.1747018100282,1.0008334360081952,2015,CAR
alpha[18],1.5149892755880658,0.031418836011716855,1.960535816351761,-2.797106319218098,0.5580663726503959,1.5625937509651813,2.498271419047914,5.748752992518656,3893.7617843672156,1.0001149612925204,2015,CIN
alpha[19],0.7320444635998021,0.04510632115373531,2.099323623125247,-4.437731246915099,-0.1540032803641138,1.1066628462279493,2.00756012174774,4.173238999009689,2166.127271478856,0.9998695034442766,2015,DAL
alpha[20],1.751551214675718,0.031848149834648405,1.9735869021325458,-1.953907542854138,0.6263278726104315,1.6451269547716576,2.7055194188850633,6.204610447714742,3840.113784720353,0.9992542423187563,2015,DET
alpha[21],1.5834242429474399,0.03239705261138658,1.9349841666860779,-2.4193173766323084,0.5925867660197978,1.5836369039518725,2.557634071514344,5.848727085852813,3567.334459623778,0.9999054932432522,2015,KC
alpha[22],1.2004932515093742,0.040470248400431015,1.9614160351637693,-3.5868812579247003,0.3038166787487849,1.3636385551492585,2.294140334215577,4.714929568699063,2348.917171972757,1.0003377547927752,2015,MIA
alpha[23],1.706949524662136,0.03346920802032435,1.9647362190941813,-2.33962528669231,0.6626922641368389,1.633432597756737,2.6648448835342142,6.066073314317875,3446.018708612265,0.9999634146675769,2015,MIN
alpha[24],2.48489059220482,0.05619198353982613,2.208278035854144,-1.1562081987419,1.1498243394340657,2.1556644791071506,3.4095270975821172,8.117340694187641,1544.3963991570433,1.0017466618128843,2015,NE
alpha[25],1.717175422592976,0.03049993390200429,1.8925773272315627,-2.18069222595814,0.6864055848656305,1.665977311213469,2.6705967389954517,5.860019865623842,3850.4321036180254,0.9993910841115631,2015,NYG
alpha[26],2.335722200158078,0.04140087490301928,2.09782620982036,-1.174781675833585,1.0429273286557674,2.0343122813731354,3.2970860354526943,7.487242749724862,2567.5563057522013,1.0013162943639846,2015,SF
alpha[27],1.390787303157532,0.030464231712656602,1.925898054938887,-2.889277299072813,0.44322741667929977,1.4320984395349596,2.460871259071725,5.286109505926328,3996.5580835822234,1.0001249430743473,2015,ARI
alpha[28],1.6150958696238598,0.029564346124406324,1.8858335512817817,-2.218756791459109,0.6026910359546941,1.600828132351916,2.5353546577140555,5.805996250537536,4068.8357615878126,1.0007194246507871,2015,LA
alpha[29],1.0270823768808037,0.0340403930264062,2.011477933188619,-4.0668458966091565,0.12391283227872485,1.2435318358061747,2.1920130935067745,4.6074020493872565,3491.73610464527,0.9991341629153428,2015,LAC
alpha[30],0.9190682666925155,0.04084289814229502,2.022188601804235,-3.9561570723418313,-0.04907678781830877,1.1844446715516654,2.125099941117809,4.428746418635767,2451.3776019023453,1.000726702437506,2015,LV
alpha[31],2.4077731223515584,0.04681873319909469,2.134717989816784,-1.0749273683677902,1.1140358837297175,2.0582521036281536,3.4021514610785055,7.691379737546561,2078.9387912588945,1.0007083290185375,2015,PIT
alpha[32],1.8386425921102365,0.03073767760527478,1.8625782767375172,-1.9186865714660573,0.80710604752751125,1.7364302612015141,2.803199136876845,5.958419012633525,3671.867190738346,1.000030664936915,2015,HOU
alpha_mean,1.5505421354193711,0.01440597170646325,0.8393868124853773,-0.14512719218304276,1.0026468912075206,1.5506199961044924,2.110746888504014,3.2169547248314054,3394.9952312572095,0.9996089150269544,2015,ALL
alpha_sigma,1.7092127403011648,0.04775945704698687,1.245975808013242,0.07330560387999348,0.6996162665397853,1.4862161045663882,2.5079257533103982,4.510711862340184,680.6133422715076,1.004539368001803,2015,ALL
alpha[1],2.3444466338351027,0.027115308380245787,1.7254809858665918,-1.376035126359661,1.539288206206009,2.4296422271219313,3.292780265803949,5.80246265697906,4049.4054198703247,0.9992300176966415,2016,ATL
alpha[2],2.6447872331735724,0.028284950947943786,1.702741498854321,-0.8436450377095529,1.763484796503986,2.634674962433494,3.50434358416317,6.1511366405958405,3623.98658646755,0.9995112067827472,2016,CHI
alpha[3],1.6989000849826654,0.04126805740830196,1.9392886444107178,-3.1264332252009512,0.8331161387586107,2.068689999141454,2.8975418452343633,4.7619733099729045,2208.2938188125354,0.9994399186877178,2016,CLE
alpha[4],2.858152424900218,0.02832318359670045,1.703719412697732,-0.6006333659075684,1.9263314146964077,2.7458470150963126,3.72644322895234,6.790691825027804,3618.361957745842,0.9993509658274752,2016,DEN
alpha[5],3.002961459467143,0.027725259835633734,1.6952673384660857,-0.18464919929052637,2.0075985388780335,2.8288166733804037,3.85396602965293,6.957770121100943,3738.738926830982,0.9993591285067696,2016,GB
alpha[6],1.4876569471815804,0.04470047069137821,2.042638177890248,-3.6921036437679353,0.5664333403537589,1.9278771982421317,2.819840162196278,4.553733744800856,2088.135597978366,0.9993740989106276,2016,IND
alpha[7],2.424287856520006,0.025790369299935497,1.7178616922839445,-1.2790197215882966,1.5315143699850924,2.507450553828738,3.3622574811761248,5.812174756601867,4436.712307580732,0.9997836808639559,2016,JAX
alpha[8],2.353036453928329,0.027636485376557995,1.7476987935471864,-1.5326143587944914,1.505759516850853,2.4478751046601,3.3134664998854975,5.792767083343918,3999.148672537434,0.9999731490066023,2016,NO
alpha[9],2.288955325619251,0.03131325742250408,1.779575541328503,-1.8102448290121789,1.4751174455994724,2.3824642867164707,3.2937739135387023,5.736902458567435,3229.805424972835,1.0000264400612093,2016,NYJ
alpha[10],3.4072730996117104,0.03999496731519262,1.9554903481399366,0.33234675988291096,2.2051323040649615,3.0595933814474234,4.195310386166229,8.216357470073229,2390.565573852482,0.9994706228525505,2016,PHI
alpha[11],3.5451783870074967,0.04516584488357648,2.0685879082214216,0.446311056561721,2.243064983940037,3.164305354707659,4.451836294795988,8.811175548042078,2097.6242064562803,1.0003480789365242,2016,SEA
alpha[12],2.0568400266344518,0.031216277027016275,1.8436965600972335,-2.411930405767859,1.2313058066893485,2.2593604166284105,3.106207072914774,5.346604081721352,3488.3228951858273,0.9996306820494584,2016,TB
alpha[13],2.6201615886213263,0.0287360811869793,1.7465494859617525,-1.1271024655666495,1.7199896453876558,2.5753805506842316,3.5195439461734424,6.352407516845786,3694.083488598029,0.9991215075843393,2016,TEN
alpha[14],1.9324841533628065,0.03251527561354188,1.8432086392544098,-2.5317642450990405,1.0487099333672472,2.2004779336392657,3.0364241489956734,5.137483632855214,3213.469005240009,0.9994063145375446,2016,WAS
alpha[15],3.2981425757764917,0.03710454860297219,1.937413541600598,0.16138986943220882,2.157070709000107,2.9689604693399154,4.117760259132231,8.150633320572117,2726.404919915787,0.9996364752198497,2016,BAL
alpha[16],2.6305362670609176,0.026004968782462324,1.7382579282161548,-0.975679794772867,1.7434126917635897,2.596231468068419,3.482985647488543,6.567431705035013,4468.026746661572,1.000422704029212,2016,BUF
alpha[17],2.6265738866736204,0.027756214861948323,1.762785699316684,-1.1310994602582256,1.7138387165695872,2.5941319961337146,3.525641995721549,6.391685117389746,4033.467442993038,0.9996668498206064,2016,CAR
alpha[18],2.976028001599644,0.0313761453400962,1.8064974044220758,-0.3405678034264262,1.9304056383792125,2.8054343332399396,3.828524482457026,7.065061258381467,3314.938744856264,0.9993850196612649,2016,CIN
alpha[19],2.900939901650714,0.02773069022440918,1.696287933459878,-0.307140119403781,1.932164502791748,2.759313233918469,3.770824873107602,6.85334379809521,3741.7760136029087,1.0002574239306077,2016,DAL
alpha[20],2.3094910234650516,0.025332626798223196,1.748374547447181,-1.58278809054625,1.4692352936976163,2.418164253131212,3.2678826298596495,5.735020730595133,4763.306205694603,0.9993602632781029,2016,DET
alpha[21],2.7527448816648894,0.02658873981960141,1.7365477787937733,-0.6593584007204061,1.8544503447770848,2.6418015762067975,3.5865526378686527,6.919682789469143,4265.578758417959,0.9994008630615783,2016,KC
alpha[22],2.27142455615131,0.02809315069097783,1.761552679513464,-1.7516419036018565,1.4351700229473976,2.4092617373896656,3.2557274521114072,5.616142562783977,3931.790538328212,0.9992519944729308,2016,MIA
alpha[23],2.744678933529744,0.027176900252420685,1.7707948663680086,-0.8071324759815018,1.8013831581356645,2.662292837533716,3.6348726189204115,6.725126337348558,4245.5764709129435,1.0001102772218364,2016,MIN
alpha[24],2.521276157592225,0.027865435876287863,1.6970956761036595,-1.1801282450194925,1.6170808931122056,2.5289942964403656,3.4465304747192445,6.04120118215902,3709.2061603033562,0.9995122188168651,2016,NE
alpha[25],2.641889833463762,0.02621009243963258,1.7970634558570031,-1.0209174897368822,1.6966847785010133,2.620530902302889,3.5662523594461666,6.536538745546709,4700.994251077573,0.9999701897329096,2016,NYG
alpha[26],2.51593826882987,0.030880353005786208,1.8195297616390906,-1.6003000047588563,1.6209237152045244,2.5434552415217926,3.4665869726823275,6.268965509370163,3471.792932242404,0.9993408997245784,2016,SF
alpha[27],2.7964457214299094,0.02774301496863516,1.7162025499986364,-0.7573751298468294,1.9161809000066405,2.684576029028322,3.6924122249054094,6.499379926745158,3826.7472031102084,0.999302535216373,2016,ARI
alpha[28],1.658040943098733,0.04191288896323058,2.021478719524783,-3.6146617967903016,0.8316335486112227,2.0701560864181254,2.8998682351843064,4.768652125500942,2326.17912425698,0.9997216365838184,2016,LA
alpha[29],2.47935154733904,0.02883951115265383,1.776076393571921,-1.3105827028166968,1.6176974034616673,2.4772881755558673,3.448080632429658,6.2408889351270265,3792.691294468323,1.0005504164391175,2016,LAC
alpha[30],2.4846101659563753,0.02616074607054188,1.7322785765665238,-1.381228830845871,1.6388697227097166,2.523231084584214,3.4135445362949666,5.92755843872598,4384.652888904208,1.0001393006871144,2016,LV
alpha[31],2.8837142338029227,0.028965086990514272,1.753994426209307,-0.42849310275272684,1.897015299184474,2.772057614470645,3.7485428503006553,6.844077024261078,3666.9648210973187,0.9997445224491345,2016,PIT
alpha[32],2.9026033852771467,0.02759300936092548,1.7867422955187915,-0.6941600222513046,1.940186474075162,2.785280822377638,3.805535368783689,6.791844707141583,4193.008083105882,1.000036806168877,2016,HOU
alpha_mean,2.56265138480998,0.011648020998556743,0.7641743914278878,1.0268587613039777,2.06438444743508,2.569767320998306,3.0721449201187623,4.055503467026909,4304.083317775962,0.9999052933220349,2016,ALL
alpha_sigma,1.486481635659961,0.033561204886434146,1.068771113356978,0.045855708102312404,0.6041179651607821,1.3111866146054474,2.143907682244316,3.875183038843025,1014.1316252499469,1.0001107547986743,2016,ALL
alpha[1],2.5797823521403287,0.027847616744178978,1.6161764928579392,-0.7613118091878835,1.7012468760530284,2.562148152325747,3.4480142512041194,5.998302653876855,3368.228178395609,1.0007781410164085,2017,ATL
alpha[2],2.7042086661774256,0.028555681625798295,1.5767658033764558,-0.4618167959144331,1.781295691645275,2.63611908698243,3.5610776782914884,6.261377869103761,3048.9431201692933,0.9996310279548979,2017,CHI
alpha[3],1.9900709118819047,0.035041550214857886,1.7261876268090444,-2.1791503895675657,1.2170589331012227,2.1518950347866435,3.0488825321764446,4.764381719230607,2426.6624891121733,0.9992602726383977,2017,CLE
alpha[4],2.853079909834309,0.03101494934778885,1.7464425777860806,-0.32453518231158335,1.8442155114733207,2.7267117959114886,3.6642856595945084,6.861905187825165,3170.7826209094537,1.000489252023358,2017,DEN
alpha[5],2.306741222684906,0.030523694755153395,1.7248369036002265,-1.7369076041860567,1.4749201222659134,2.4090362185931564,3.3109050547141146,5.527619809051996,3193.1687275711542,0.9997740516120982,2017,GB
alpha[6],2.308258937477534,0.02951319332676114,1.6372549454988237,-1.1314705676389287,1.4376747483941705,2.339194286650656,3.2440257282032996,5.591083771618756,3077.5152699414875,0.9995301194049663,2017,IND
alpha[7],2.8019891533408074,0.03200586928005728,1.7016091096671053,-0.3023786351354565,1.8098743989919597,2.6762334250375583,3.6390259436276713,6.6757194859516975,2826.573933275298,0.9999908109088486,2017,JAX
alpha[8],2.4444580634021253,0.02982832042170832,1.5946215041409697,-1.1082107267840746,1.5756077193784255,2.445265801401651,3.324172946701081,5.703829178565561,2857.969787657804,1.0006011442330278,2017,NO
alpha[9],2.9309053365427244,0.034156077031856524,1.7963289167061762,-0.2100906063615805,1.8580812759004877,2.756516554481104,3.759607136627563,7.054022676539387,2765.895409128317,0.9992369604473963,2017,NYJ
alpha[10],2.825668229298166,0.03307129803958243,1.7236565437429585,-0.31098428014853774,1.8150073192838545,2.6681492569566956,3.6895160049882394,6.852874031787895,2716.4329050071187,1.0004492468408144,2017,PHI
alpha[11],2.1707133911764895,0.03005435313365304,1.7523775324778614,-1.8939505892917536,1.3179497397168185,2.272324737183367,3.1866404175306324,5.444490839740624,3399.6999023718517,1.000023092093451,2017,SEA
alpha[12],2.6240045258299096,0.0323564161457761,1.7028609770050147,-0.6422431688441048,1.6801527305164456,2.557123166292933,3.521350069974564,6.365723440228753,2769.7308079888926,0.9999493532103061,2017,TB
alpha[13],2.762762574533937,0.02749766649125822,1.6587169298671858,-0.3193717510513941,1.7914763997536627,2.6470069465135033,3.5973081414581127,6.520033294129965,3638.7554940040163,0.999503293168839,2017,TEN
alpha[14],2.513485422085378,0.030422335489767926,1.6792767473920653,-1.046347778399458,1.6298033310958722,2.5197516972788145,3.4192607648019324,5.867784597849499,3046.9087376781185,1.0005873550899123,2017,WAS
alpha[15],2.525261639701306,0.031117062087816266,1.6195160321422917,-0.7246887056943824,1.6328454822376002,2.4973278875062244,3.4366948176659196,5.928367263378789,2708.777481174417,1.0003104558489213,2017,BAL
alpha[16],2.341533107716367,0.031923509880952515,1.6366765200451225,-1.0716815861692321,1.4973630872972128,2.390508528990645,3.2384350530504316,5.693877305715352,2628.478536564623,1.0012218431621454,2017,BUF
alpha[17],2.3837022008932793,0.029638530670119026,1.6564740036129997,-1.3071047801358644,1.521341655783203,2.4046467290452362,3.3079139430976765,5.642511937150735,3123.6035639895263,0.999757029754013,2017,CAR
alpha[18],2.0644878681880825,0.03299162393718306,1.7599738049368756,-1.9829332958257362,1.2243842539260368,2.23181710333964,3.1200287087118546,5.167090926473785,2845.804235371427,0.9992133852778207,2017,CIN
alpha[19],2.0119337712072936,0.036622925467090714,1.7744875042810602,-2.067033718801208,1.214086215752381,2.2163730513263973,3.0325273541760884,5.012088409138749,2347.684997327208,1.0015182603646973,2017,DAL
alpha[20],2.5982756200830277,0.02873251895224072,1.6253496604421287,-0.6468570381555092,1.6737726403042743,2.555122003013212,3.463310770584117,6.235194572502209,3199.972204979777,0.9995546132050185,2017,DET
alpha[21],2.658214320519577,0.029304391449533142,1.6730431200269753,-0.7790086740777107,1.7256355002934676,2.601828101539401,3.5564936313322697,6.263667098098703,3259.484008483154,0.9996884283877675,2017,KC
alpha[22],2.662265983578478,0.02753230219395381,1.6491692460821832,-0.4941794148180471,1.7113534400196433,2.5636389001717532,3.510530659384735,6.428365094046415,3587.94188000423,0.9992999058542356,2017,MIA
alpha[23],2.9561737061280873,0.03393350033273702,1.7406836671645132,-0.08548177167586897,1.904240116402295,2.8086870463660576,3.7936951235413012,6.933904213088928,2631.372838320369,1.00035745506912,2017,MIN
alpha[24],2.3398996163900825,0.030601832683804266,1.6898107281460342,-1.4258210707768855,1.5320337209138022,2.372366039035268,3.281129018952534,5.570854726348958,3049.167298211411,1.00004203332157,2017,NE
alpha[25],2.0352580967921328,0.032486597353519775,1.718388636035864,-1.966255102036027,1.2175746581395144,2.200598653855919,3.048223977851932,5.08890660162051,2797.913814057189,0.9996315131697469,2017,NYG
alpha[26],1.9040036774948486,0.03510826623004426,1.7774091951599666,-2.360864604841164,1.0626229243468976,2.1161860508860446,3.0148233541590312,4.87957770431139,2563.0441024918596,0.9996784697484429,2017,SF
alpha[27],2.6428527563444804,0.03116091993496805,1.6981177192778696,-0.8266925962336676,1.7109097785459386,2.5930490025149364,3.529247674527066,6.303122932702994,2969.716873028538,0.9999421925246377,2017,ARI
alpha[28],2.2816220818015442,0.033646672959798236,1.7056434791938069,-1.4650547884808562,1.4208603953689023,2.3775234856796317,3.279242329785623,5.446049464404307,2569.758212640809,1.0015167687269786,2017,LA
alpha[29],2.701244998510739,0.0293821867444389,1.6823703902662999,-0.5283722782489072,1.688111429394,2.624410686220682,3.57973660673988,6.390070942326487,3278.4986034362987,0.9998799714563257,2017,LAC
alpha[30],2.6258465435285525,0.02945311496746899,1.6517025768986724,-0.6732178700174678,1.713470468221134,2.5760359563743167,3.5192314022613496,6.0296584003789535,3144.8593537920365,0.9995955862474293,2017,LV
alpha[31],2.445426723352456,0.030805519885286813,1.6544988520358646,-1.1985152087234971,1.5968591827486476,2.4915045056850467,3.348197269379475,5.63448796761284,2884.5352816462505,0.9996992203527278,2017,PIT
alpha[32],2.5134807146622355,0.029478026119341773,1.6484223302222405,-0.913929447421261,1.5992170494655138,2.5106866281075506,3.4042319108838868,5.974827362840581,3127.0885502121614,0.999702342310819,2017,HOU
alpha_mean,2.4899270610566404,0.015168295457482042,0.8635333428576673,0.7984333935622709,1.8999067283121174,2.502792090030865,3.0518023989349747,4.187098505966228,3241.0420332108997,0.9999664564751549,2017,ALL
alpha_sigma,1.2844727642406133,0.026522459381811313,0.9664157475425896,0.059129376724565925,0.5163880594976084,1.071591520257032,1.8432726727936881,3.6153562815851332,1327.7013908056979,1.0005518774670457,2017,ALL
alpha[1],2.344256333445022,0.035596331028068244,2.4299732878161033,-2.665099557139276,1.0113917795941636,2.290969833206944,3.582400601996298,7.487377271094259,4660.070911839155,0.9995754570948144,2018,ATL
alpha[2],3.2757714191989358,0.04657207182069356,2.6255336004802623,-1.1316123476309363,1.657615345097303,2.8510877608915077,4.549526860941806,9.79878836826504,3178.220642700143,1.001191433697772,2018,CHI
alpha[3],1.9182357444317217,0.037917932028102064,2.3223636366954477,-3.1223556916167894,0.6835810322030863,2.035659562023321,3.199750620234965,6.553975944544495,3751.2081047292127,0.9997843558530468,2018,CLE
alpha[4],1.953274137010459,0.035713920039742955,2.3513602013290638,-3.4292246048074655,0.8174278233614137,2.0897829395167653,3.2618049272334555,6.549513120071576,4334.742285793251,0.9995729328716504,2018,DEN
alpha[5],2.289403893062082,0.035836686045126874,2.4535251960704776,-2.8201575972537487,0.9749979455200586,2.249632498818941,3.5260570820889896,7.545299565930665,4687.328170694894,0.9995475378390724,2018,GB
alpha[6],2.8981045695564047,0.039935914514417505,2.474287587878757,-1.8649819762074493,1.4895711823025677,2.6634588437373985,4.149803626946803,8.78721213605944,3838.6019977657797,0.999895757010332,2018,IND
alpha[7],2.6995295148196643,0.041538600384531076,2.429233742133777,-2.0419227150319754,1.3985478504391964,2.49274122900231,3.8705628150748814,8.214256444745939,3420.069183479886,1.0003299426830254,2018,JAX
alpha[8],2.2408095512417994,0.03680973912437061,2.2965400055425125,-2.496040836232715,1.0266242490525004,2.202121485963537,3.4279758485066165,7.0779228798042055,3892.4455964898,0.9994949504093803,2018,NO
alpha[9],0.8046112853003304,0.07826739229946629,2.737027702372876,-6.134471253867272,-0.5379559065457973,1.3536802815828344,2.5574070585329496,5.07920561429295,1222.916085638271,1.0068833606300145,2018,NYJ
alpha[10],2.005646190491623,0.033249685428223104,2.343376084337582,-3.131402985706384,0.806601102312952,2.076736541694163,3.3136954717417515,6.729324428062906,4967.168640822809,0.9995920137843761,2018,PHI
alpha[11],2.738763543080776,0.04029884913196161,2.3556082036085964,-1.892707453937507,1.4025021134716453,2.5294874818147957,3.9585022772881198,7.933227865741354,3416.8099967086127,1.000158394706247,2018,SEA
alpha[12],2.332895805747485,0.03681623719816765,2.433161235372049,-2.7308087465557778,1.0432596611217542,2.3002690200337335,3.5850116475943445,7.638628951078631,4367.802361136394,1.001084671484284,2018,TB
alpha[13],2.5579483089772257,0.03457283454569997,2.425652588502035,-2.2752717556317728,1.1891154961135493,2.4253692882450366,3.7765255582294897,7.956179683214333,4922.516988764505,0.999203968659457,2018,TEN
alpha[14],0.6141922292800798,0.06879554850084531,2.751275555434447,-6.0706844329804905,-0.7994557886013673,1.1795158499887537,2.3795088955702925,4.703986501796831,1599.3646910384039,1.0032111821911283,2018,WAS
alpha[15],2.7932068233052165,0.04335104067842595,2.4913944774311227,-2.096678725012634,1.4029974112783306,2.594665790617686,3.9921286614704146,8.500249187538257,3302.827863621103,0.9991949269306661,2018,BAL
alpha[16],1.4653063662294672,0.04427005893474973,2.5317026698414358,-4.305253220111195,0.21435171849197485,1.7727935889355217,2.9329293544553083,6.094925846409642,3270.432567533261,1.00083336147958,2018,BUF
